date,session_date,setup_detected,direction,poi_type,sweep_level,pattern_candle_a,pattern_candle_b,entry_price,stop_loss,take_profit,sl_distance,tp_distance,trader_agrees,actual_result,hypothetical_pnl,notes
2026-05-04T15:29:50.437856,2024-11-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.475781,2024-11-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.501968,2024-12-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.538387,2024-12-02,True,SHORT,BEARISH,44911.2,,,44876.9,44936.9,44756.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:50.575931,2024-12-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.615280,2024-12-04,True,LONG,BULLISH,44893.1,,,45018.3,44939.1,45176.7,79.2,158.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:50.655397,2024-12-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.700897,2024-12-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.728205,2024-12-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.764295,2024-12-09,True,LONG,BULLISH,44589.6,,,44621.2,44561.2,44741.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:50.803970,2024-12-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.840549,2024-12-11,True,SHORT,BEARISH,44402.2,,,44368.4,44428.4,44248.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:50.878243,2024-12-12,True,LONG,BULLISH,44112.1,,,44154.0,44075.9,44310.2,78.1,156.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:50.917214,2024-12-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.945728,2024-12-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:50.982774,2024-12-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.022540,2024-12-17,True,LONG,BULLISH,43603.0,,,43601.9,43541.9,43721.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:51.059833,2024-12-18,True,LONG,BULLISH,43716.2,,,43769.3,43702.4,43903.1,66.9,133.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:51.097436,2024-12-19,True,LONG,BULLISH,42546.1,,,42657.4,42573.1,42826.0,84.3,168.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:51.132029,2024-12-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.157908,2024-12-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.195242,2024-12-23,True,SHORT,BEARISH,42916.5,,,42897.5,42957.5,42777.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:51.231182,2024-12-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.254909,2024-12-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.292686,2024-12-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.331013,2024-12-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.356729,2024-12-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.389155,2024-12-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.424635,2024-12-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.451448,2025-01-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.487393,2025-01-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.529157,2025-01-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.555115,2025-01-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.592119,2025-01-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.627665,2025-01-07,True,LONG,BULLISH,42644.9,,,42741.9,42671.1,42883.5,70.8,141.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:51.669323,2025-01-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.695089,2025-01-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.730119,2025-01-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.757246,2025-01-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.796742,2025-01-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.833957,2025-01-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.870343,2025-01-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.905659,2025-01-16,True,LONG,BULLISH,43120.1,,,43203.9,43141.1,43329.5,62.8,125.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:51.942765,2025-01-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:51.973103,2025-01-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.007699,2025-01-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.040928,2025-01-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.126816,2025-01-22,True,SHORT,BEARISH,44203.2,,,44169.9,44229.9,44049.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:52.170613,2025-01-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.208489,2025-01-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.234411,2025-01-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.268162,2025-01-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.301778,2025-01-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.339142,2025-01-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.376422,2025-01-30,True,SHORT,BEARISH,44940.2,,,44994.0,45054.0,44874.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:52.415678,2025-01-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.444317,2025-02-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.484904,2025-02-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.525204,2025-02-04,True,LONG,BULLISH,44431.9,,,44583.5,44508.9,44732.7,74.6,149.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:52.562443,2025-02-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.601784,2025-02-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.636270,2025-02-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.663855,2025-02-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.701451,2025-02-10,True,SHORT,BEARISH,44435.4,,,44456.5,44516.5,44336.5,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:52.737701,2025-02-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.773976,2025-02-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.808781,2025-02-13,True,LONG,BULLISH,44462.1,,,44497.9,44430.0,44633.7,67.9,135.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:52.847776,2025-02-14,True,SHORT,BEARISH,44663.3,,,44624.9,44684.9,44504.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:52.873656,2025-02-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.908996,2025-02-17,True,SHORT,BEARISH,44668.4,,,44665.0,44725.0,44545.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:52.945923,2025-02-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:52.983669,2025-02-19,True,LONG,BULLISH,44363.9,,,44452.9,44392.9,44572.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:53.022252,2025-02-20,True,LONG,BULLISH,43972.0,,,44050.9,43990.9,44170.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:53.057189,2025-02-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.084182,2025-02-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.120017,2025-02-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.159307,2025-02-25,True,SHORT,BEARISH,43580.4,,,43543.5,43680.5,43269.5,137.0,274.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:53.197895,2025-02-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.236834,2025-02-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.274232,2025-02-28,True,LONG,BULLISH,43367.9,,,43344.9,43218.0,43598.7,126.9,253.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:53.303228,2025-03-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.342991,2025-03-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.379923,2025-03-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.422509,2025-03-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.461296,2025-03-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.500460,2025-03-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.528071,2025-03-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.565515,2025-03-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.600346,2025-03-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.636675,2025-03-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.673437,2025-03-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.710959,2025-03-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.737861,2025-03-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.773504,2025-03-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.812146,2025-03-18,True,SHORT,BEARISH,41621.1,,,41599.2,41659.2,41479.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:53.850959,2025-03-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.887619,2025-03-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.926408,2025-03-21,True,SHORT,BEARISH,41983.3,,,41901.4,41961.4,41781.4,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:53.955066,2025-03-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:53.994820,2025-03-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.034579,2025-03-25,True,LONG,BULLISH,42543.1,,,42565.0,42503.0,42689.0,62.0,124.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:54.074858,2025-03-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.112043,2025-03-27,True,LONG,BULLISH,42245.8,,,42431.9,42346.6,42602.5,85.3,170.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:54.149126,2025-03-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.177856,2025-03-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.213190,2025-03-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.248470,2025-04-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.286409,2025-04-02,True,LONG,BULLISH,42008.0,,,42202.6,42119.1,42369.6,83.5,167.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:54.325728,2025-04-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.362386,2025-04-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.390843,2025-04-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.432281,2025-04-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.470004,2025-04-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.505398,2025-04-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.543058,2025-04-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.580114,2025-04-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.606530,2025-04-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.643854,2025-04-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.681266,2025-04-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.719577,2025-04-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.757053,2025-04-17,True,SHORT,BEARISH,39433.4,,,39337.9,39443.4,39126.9,105.5,211.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:29:54.796856,2025-04-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.835828,2025-04-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:29:54.873811,2025-04-22,False,,,,,,,,,,,,,,No valid signal from strategy
